t,x,v,a,id,length,lane,oldLane,pos,event
602.0,1134.13,50.3454,-0.03654404986222113,49,5,3,,134.13,timer
602.0,529.86,49.3151,-0.005559825740223859,50,6,2,,529.86,timer
602.2512019266367,0,47.513079510129,0,51,5,2,,0,enter lane
604.0,1941.46,43.8326,0.14523072303280765,47,5,3,,941.46,timer
604.0,1589.96,44.1079,0.030341045987116972,48,4,3,,589.96,timer
604.0,1234.75,50.2723,-0.03654404986222113,49,5,3,,234.75,timer
604.0,628.48,49.3002,-0.009266376233706432,50,6,2,,628.48,timer
604.0,83.09,47.5118,-0.001495698787733239,51,5,2,,83.09,timer
606.0,2029.42,44.1231,0.14523072303280765,47,5,3,,1029.42,leave lane
606.0,2029.42,44.1231,0.14523072303280765,47,5,,,1029.42,end
606.0,1678.24,44.1686,0.030341045987116972,48,4,3,,678.24,timer
606.0,1335.22,50.1992,-0.03654404986222113,49,5,3,,335.22,timer
606.0,727.06,49.278,-0.012972926727189006,50,6,2,,727.06,timer
606.0,178.11,47.5071,-0.003206243659110726,51,5,2,,178.11,timer
608.0,1766.64,44.2293,0.030341045987116972,48,4,3,,766.64,timer
608.0,1435.55,50.1261,-0.03654404986222113,49,5,3,,435.55,timer
608.0,825.59,49.2483,-0.01667947722067158,50,6,2,,825.59,timer
608.0,273.12,47.499,-0.004916788530488213,51,5,2,,273.12,timer
610.0,1855.16,44.29,0.030341045987116972,48,4,3,,855.16,timer
610.0,1535.73,50.053,-0.03654404986222113,49,5,3,,535.73,timer
610.0,924.05,49.2112,-0.020386027714154153,50,6,2,,924.05,timer
610.0,368.11,47.4875,-0.0066273334018657004,51,5,2,,368.11,timer
612.0,1943.8,44.3507,0.030341045987116972,48,4,3,,943.8,timer
612.0,1635.76,49.9799,-0.03654404986222113,49,5,3,,635.76,timer
612.0,1022.43,49.1667,-0.024092578207636727,50,6,2,,1022.43,leave lane
612.0,1022.43,49.1667,-0.024092578207636727,50,6,3,,22.42999999999995,enter lane
612.0,1022.43,49.1667,-0.024092578207636727,50,6,3,,22.42999999999995,timer
612.0,463.07,47.4725,-0.008337878273243187,51,5,2,,463.07,timer
613.8329558098412,0,44.9179166193386,0,52,4,2,,0,enter lane
614.0,2032.56,44.4114,0.030341045987116972,48,4,3,,1032.56,leave lane
614.0,2032.56,44.4114,0.030341045987116972,48,4,,,1032.56,end
614.0,1735.65,49.9068,-0.03654404986222113,49,5,3,,735.65,timer
614.0,1120.72,49.1171,-0.02490298793591517,50,6,3,,120.72,timer
614.0,557.99,47.4542,-0.009959137578276281,51,5,2,,557.99,timer
614.0,7.5,44.9179,0.00015523415721338272,52,4,2,,7.5,timer
616.0,1835.39,49.8337,-0.03654404986222113,49,5,3,,835.39,timer
616.0,1218.9,49.0673,-0.02490298793591517,50,6,3,,218.9,timer
616.0,652.88,47.4343,-0.009959137578276281,51,5,2,,652.88,timer
616.0,97.34,44.9201,0.0020138340530353417,52,4,2,,97.34,timer
618.0,1934.98,49.7606,-0.03654404986222113,49,5,3,,934.98,timer
618.0,1316.98,49.0175,-0.02490298793591517,50,6,3,,316.98,timer
618.0,747.73,47.4144,-0.009959137578276281,51,5,2,,747.73,timer
618.0,187.19,44.926,0.0038724339488573007,52,4,2,,187.19,timer
620.0,2034.43,49.6875,-0.03654404986222113,49,5,3,,1034.43,leave lane
620.0,2034.43,49.6875,-0.03654404986222113,49,5,,,1034.43,end
620.0,1414.97,48.9677,-0.02490298793591517,50,6,3,,414.97,timer
620.0,842.54,47.3945,-0.009959137578276281,51,5,2,,842.54,timer
620.0,277.05,44.9356,0.00573103384467926,52,4,2,,277.05,timer
622.0,1512.86,48.9179,-0.02490298793591517,50,6,3,,512.86,timer
622.0,937.31,47.3746,-0.009959137578276281,51,5,2,,937.31,timer
622.0,366.93,44.9489,0.007589633740501219,52,4,2,,366.93,timer
624.0,1610.65,48.8681,-0.02490298793591517,50,6,3,,610.65,timer
624.0,1032.04,47.3547,-0.009959137578276281,51,5,2,,1032.04,leave lane
624.0,1032.04,47.3547,-0.009959137578276281,51,5,3,,32.039999999999964,enter lane
624.0,1032.04,47.3547,-0.009959137578276281,51,5,3,,32.039999999999964,timer
624.0,456.84,44.9659,0.009448233636323179,52,4,2,,456.84,timer
625.4147096930458,0,44.114058976476905,0,53,6,7,,0,enter lane
626.0,1708.34,48.8183,-0.02490298793591517,50,6,3,,708.34,timer
626.0,1126.73,47.3348,-0.009959137578276281,51,5,3,,126.73,timer
626.0,546.79,44.9863,0.010516796381715923,52,4,2,,546.79,timer
626.0,25.82,44.1144,0.0013052276307492536,53,6,7,,25.82,timer
626.0,25.82,44.1144,0.0013052276307492536,53,6,7,,25.82,change slow
626.0,25.82,44.1144,0.0013052276307492536,53,6,0,7,25.82,enter lane
628.0,1805.93,48.7685,-0.02490298793591517,50,6,3,,805.93,timer
628.0,1221.38,47.3149,-0.009959137578276281,51,5,3,,221.38,timer
628.0,636.78,45.0073,0.010516796381715923,52,4,2,,636.78,timer
628.0,116.05,46.1144,1,53,6,0,7,116.05,timer
629.0,162.66,47.1144,1,53,6,0,7,162.66,leave lane
629.0,162.66,47.1144,1,53,6,0,,162.66,done change slow
630.0,1903.42,48.7187,-0.02490298793591517,50,6,3,,903.42,timer
630.0,1315.99,47.295,-0.009959137578276281,51,5,3,,315.99,timer
630.0,726.81,45.0283,0.010516796381715923,52,4,2,,726.81,timer
630.0,209.77,47.1111,-0.006596608428336546,53,6,0,,209.77,timer
630.0,209.77,47.1111,-0.006596608428336546,53,6,0,,209.77,change slow
630.0,209.77,47.1111,-0.006596608428336546,53,6,2,0,209.77,enter lane
632.0,2000.81,48.6689,-0.02490298793591517,50,6,3,,1000.81,leave lane
632.0,2000.81,48.6689,-0.02490298793591517,50,6,,,1000.81,end
632.0,1410.56,47.2751,-0.009959137578276281,51,5,3,,410.56,timer
632.0,816.89,45.0493,0.010516796381715923,52,4,2,,816.89,timer
632.0,305.99,49.1111,1,53,6,2,0,305.99,timer
633.0,355.6,50.1111,1,53,6,2,0,355.6,leave lane
633.0,355.6,50.1111,1,53,6,2,,355.6,done change slow
634.0,1505.09,47.2552,-0.009959137578276281,51,5,3,,505.09,timer
634.0,907.01,45.0703,0.010516796381715923,52,4,2,,907.01,timer
634.0,405.71,50.1106,-0.0010960995062458442,53,6,2,,405.71,timer
636.0,1599.58,47.2353,-0.009959137578276281,51,5,3,,599.58,timer
636.0,997.17,45.0913,0.010516796381715923,52,4,2,,997.17,timer
636.0,505.93,50.1062,-0.0032882985187375324,53,6,2,,505.93,timer
636.9964635762503,0,46.418217619331365,0,54,5,2,,0,enter lane
636.9964635762503,1042.11,45.1018,0.010516796381715923,52,4,2,,1042.11,leave lane
636.9964635762503,1042.11,45.1018,0.010516796381715923,52,4,3,,42.1099999999999,enter lane
638.0,1694.03,47.2154,-0.009959137578276281,51,5,3,,694.03,timer
638.0,1087.38,45.1124,0.010516796381715923,52,4,3,,87.38,timer
638.0,606.14,50.0975,-0.005480497531229221,53,6,2,,606.14,timer
638.0,46.58,46.4195,0.0024627743645818795,54,5,2,,46.58,timer
640.0,1788.44,47.1955,-0.009959137578276281,51,5,3,,788.44,timer
640.0,1177.63,45.1334,0.010516796381715923,52,4,3,,177.63,timer
640.0,706.32,50.0843,-0.00767269654372091,53,6,2,,706.32,timer
640.0,139.43,46.4293,0.007370965649517692,54,5,2,,139.43,timer
642.0,1882.81,47.1756,-0.009959137578276281,51,5,3,,882.81,timer
642.0,1267.92,45.1544,0.010516796381715923,52,4,3,,267.92,timer
642.0,806.47,50.0668,-0.009864895556212599,53,6,2,,806.47,timer
642.0,232.31,46.449,0.012279156934453505,54,5,2,,232.31,timer
644.0,1977.14,47.1557,-0.009959137578276281,51,5,3,,977.14,timer
644.0,1358.25,45.1754,0.010516796381715923,52,4,3,,358.25,timer
644.0,906.58,50.0449,-0.012057094568704288,53,6,2,,906.58,timer
644.0,325.24,46.4785,0.017187348219389317,54,5,2,,325.24,timer
646.0,2071.43,47.1358,-0.009959137578276281,51,5,3,,1071.43,leave lane
646.0,2071.43,47.1358,-0.009959137578276281,51,5,,,1071.43,end
646.0,1448.62,45.1964,0.010516796381715923,52,4,3,,448.62,timer
646.0,1006.64,50.0186,-0.014249293581195976,53,6,2,,1006.64,leave lane
646.0,1006.64,50.0186,-0.014249293581195976,53,6,3,,6.639999999999986,enter lane
646.0,1006.64,50.0186,-0.014249293581195976,53,6,3,,6.639999999999986,timer
646.0,418.23,46.5178,0.02209553950432513,54,5,2,,418.23,timer
648.0,1539.03,45.2174,0.010516796381715923,52,4,3,,539.03,timer
648.0,1106.65,49.9879,-0.016441492593687664,53,6,3,,106.65,timer
648.0,511.31,46.5632,0.022736604971537518,54,5,2,,511.31,timer
648.5782174594549,0,46.80748868513616,0,55,4,0,,0,enter lane
650.0,1629.49,45.2384,0.010516796381715923,52,4,3,,629.49,timer
650.0,1206.6,49.9532,-0.017755100971532416,53,6,3,,206.6,timer
650.0,604.48,46.6086,0.022736604971537518,54,5,2,,604.48,timer
650.0,66.55,46.8084,0.0013047324629560377,55,4,0,,66.55,timer
650.0,66.55,46.8084,0.0013047324629560377,55,4,0,,66.55,change slow
650.0,66.55,46.8084,0.0013047324629560377,55,4,2,0,66.55,enter lane
652.0,1719.99,45.2594,0.010516796381715923,52,4,3,,719.99,timer
652.0,1306.47,49.9177,-0.017755100971532416,53,6,3,,306.47,timer
652.0,697.74,46.6541,0.022736604971537518,54,5,2,,697.74,timer
652.0,162.17,48.8084,1,55,4,2,0,162.17,timer
653.0,211.48,49.8084,1,55,4,2,0,211.48,leave lane
653.0,211.48,49.8084,1,55,4,2,,211.48,done change slow
654.0,1810.53,45.2804,0.010516796381715923,52,4,3,,810.53,timer
654.0,1406.27,49.8822,-0.017755100971532416,53,6,3,,406.27,timer
654.0,791.1,46.6995,0.022736604971537518,54,5,2,,791.1,timer
654.0,261.29,49.8054,-0.006004500778506504,55,4,2,,261.29,timer
656.0,1901.11,45.3014,0.010516796381715923,52,4,3,,901.11,timer
656.0,1506.0,49.8467,-0.017755100971532416,53,6,3,,506.0,timer
656.0,884.54,46.745,0.022736604971537518,54,5,2,,884.54,timer
656.0,360.88,49.7814,-0.018013502335519512,55,4,2,,360.88,timer
658.0,1991.73,45.3224,0.010516796381715923,52,4,3,,991.73,timer
658.0,1605.66,49.8112,-0.017755100971532416,53,6,3,,605.66,timer
658.0,978.08,46.7905,0.022736604971537518,54,5,2,,978.08,timer
658.0,460.4,49.7334,-0.03002250389253252,55,4,2,,460.4,timer
660.0,2082.4,45.3434,0.010516796381715923,52,4,3,,1082.4,leave lane
660.0,2082.4,45.3434,0.010516796381715923,52,4,,,1082.4,end
660.0,1705.25,49.7757,-0.017755100971532416,53,6,3,,705.25,timer
660.0,1071.71,46.836,0.022736604971537518,54,5,2,,1071.71,leave lane
660.0,1071.71,46.836,0.022736604971537518,54,5,3,,71.71000000000004,enter lane
660.0,1071.71,46.836,0.022736604971537518,54,5,3,,71.71000000000004,timer
660.0,559.8,49.6613,-0.04203150544954553,55,4,2,,559.8,timer
660.1599713426594,0,44.054823570984894,0,56,4,0,,0,enter lane
662.0,1804.77,49.7402,-0.017755100971532416,53,6,3,,804.77,timer
662.0,1165.43,46.8815,0.022736604971537518,54,5,3,,165.43,timer
662.0,659.03,49.5652,-0.05404050700655854,55,4,2,,659.03,timer
662.0,81.07,44.0645,0.010510712888659747,56,4,0,,81.07,timer
662.0,81.07,44.0645,0.010510712888659747,56,4,0,,81.07,change slow
662.0,81.07,44.0645,0.010510712888659747,56,4,2,0,81.07,enter lane
664.0,1904.21,49.7047,-0.017755100971532416,53,6,3,,904.21,timer
664.0,1259.24,46.927,0.022736604971537518,54,5,3,,259.24,timer
664.0,758.05,49.4491,-0.059135706240002396,55,4,2,,758.05,timer
664.0,171.2,46.0645,1,56,4,2,0,171.2,timer
665.0,217.76,47.0645,1,56,4,2,0,217.76,leave lane
665.0,217.76,47.0645,1,56,4,2,,217.76,done change slow
666.0,2003.58,49.6692,-0.017755100971532416,53,6,3,,1003.58,leave lane
666.0,2003.58,49.6692,-0.017755100971532416,53,6,,,1003.58,end
666.0,1353.14,46.9725,0.022736604971537518,54,5,3,,353.14,timer
666.0,856.83,49.3309,-0.059135706240002396,55,4,2,,856.83,timer
666.0,264.82,47.0616,-0.00579773153847203,56,4,2,,264.82,timer
668.0,1447.13,47.018,0.022736604971537518,54,5,3,,447.13,timer
668.0,955.37,49.2126,-0.059135706240002396,55,4,2,,955.37,timer
668.0,358.92,47.0384,-0.01739319461541609,56,4,2,,358.92,timer
670.0,1541.21,47.0635,0.022736604971537518,54,5,3,,541.21,timer
670.0,1053.68,49.0943,-0.059135706240002396,55,4,2,,1053.68,leave lane
670.0,1053.68,49.0943,-0.059135706240002396,55,4,3,,53.680000000000064,enter lane
670.0,1053.68,49.0943,-0.059135706240002396,55,4,3,,53.680000000000064,timer
670.0,452.95,46.992,-0.02898865769236015,56,4,2,,452.95,timer
671.741725225864,0,40.65996561945305,0,57,5,0,,0,enter lane
672.0,1635.38,47.109,0.022736604971537518,54,5,3,,635.38,timer
672.0,1151.75,48.976,-0.059135706240002396,55,4,3,,151.75,timer
672.0,546.87,46.9224,-0.04058412076930421,56,4,2,,546.87,timer
672.0,10.5,40.6604,0.003313139723884581,57,5,0,,10.5,timer
672.0,10.5,40.6604,0.003313139723884581,57,5,0,,10.5,change slow
672.0,10.5,40.6604,0.003313139723884581,57,5,2,0,10.5,enter lane
674.0,1729.64,47.1545,0.022736604971537518,54,5,3,,729.64,timer
674.0,1249.58,48.8577,-0.059135706240002396,55,4,3,,249.58,timer
674.0,640.63,46.8296,-0.052179583846248274,56,4,2,,640.63,timer
674.0,93.82,42.6604,1,57,5,2,0,93.82,timer
675.0,136.98,43.6604,1,57,5,2,0,136.98,leave lane
675.0,136.98,43.6604,1,57,5,2,,136.98,done change slow
676.0,1823.99,47.2,0.022736604971537518,54,5,3,,823.99,timer
676.0,1347.18,48.7394,-0.059135706240002396,55,4,3,,347.18,timer
676.0,734.18,46.7206,-0.054849402307113375,56,4,2,,734.18,timer
676.0,180.64,43.6572,-0.006376045888689278,57,5,2,,180.64,timer
678.0,1918.44,47.2455,0.022736604971537518,54,5,3,,918.44,timer
678.0,1444.54,48.6211,-0.059135706240002396,55,4,3,,444.54,timer
678.0,827.51,46.6109,-0.054849402307113375,56,4,2,,827.51,timer
678.0,267.93,43.6317,-0.019128137666067833,57,5,2,,267.93,timer
680.0,2012.98,47.291,0.022736604971537518,54,5,3,,1012.98,leave lane
680.0,2012.98,47.291,0.022736604971537518,54,5,,,1012.98,end
680.0,1541.66,48.5028,-0.059135706240002396,55,4,3,,541.66,timer
680.0,920.62,46.5012,-0.054849402307113375,56,4,2,,920.62,timer
680.0,355.15,43.5807,-0.03188022944344639,57,5,2,,355.15,timer
682.0,1638.55,48.3845,-0.059135706240002396,55,4,3,,638.55,timer
682.0,1013.51,46.3915,-0.054849402307113375,56,4,2,,1013.51,leave lane
682.0,1013.51,46.3915,-0.054849402307113375,56,4,3,,13.509999999999991,enter lane
682.0,1013.51,46.3915,-0.054849402307113375,56,4,3,,13.509999999999991,timer
682.0,442.24,43.5072,-0.03842346284692264,57,5,2,,442.24,timer
683.3234791090686,0,43.20578218943858,0,58,5,7,,0,enter lane
684.0,1735.2,48.2662,-0.059135706240002396,55,4,3,,735.2,timer
684.0,1106.18,46.2818,-0.054849402307113375,56,4,3,,106.18,timer
684.0,529.18,43.4304,-0.03842346284692264,57,5,2,,529.18,timer
684.0,29.23,43.2069,0.003319892973210421,58,5,7,,29.23,timer
684.0,29.23,43.2069,0.003319892973210421,58,5,7,,29.23,change slow
684.0,29.23,43.2069,0.003319892973210421,58,5,0,7,29.23,enter lane
686.0,1831.61,48.1479,-0.059135706240002396,55,4,3,,831.61,timer
686.0,1198.63,46.1721,-0.054849402307113375,56,4,3,,198.63,timer
686.0,615.96,43.3536,-0.03842346284692264,57,5,2,,615.96,timer
686.0,117.64,45.2069,1,58,5,0,7,117.64,timer
687.0,163.35,46.2069,1,58,5,0,7,163.35,leave lane
687.0,163.35,46.2069,1,58,5,0,,163.35,done change slow
688.0,1927.79,48.0296,-0.059135706240002396,55,4,3,,927.79,timer
688.0,1290.86,46.0624,-0.054849402307113375,56,4,3,,290.86,timer
688.0,702.59,43.2768,-0.03842346284692264,57,5,2,,702.59,timer
688.0,209.56,46.2066,-0.0006231668225361219,58,5,0,,209.56,timer
688.0,209.56,46.2066,-0.0006231668225361219,58,5,0,,209.56,change slow
688.0,209.56,46.2066,-0.0006231668225361219,58,5,2,0,209.56,enter lane
690.0,2023.73,47.9113,-0.059135706240002396,55,4,3,,1023.73,leave lane
690.0,2023.73,47.9113,-0.059135706240002396,55,4,,,1023.73,end
690.0,1382.88,45.9527,-0.054849402307113375,56,4,3,,382.88,timer
690.0,789.07,43.2,-0.03842346284692264,57,5,2,,789.07,timer
690.0,303.97,48.2066,1,58,5,2,0,303.97,timer
691.0,352.68,49.2066,1,58,5,2,0,352.68,leave lane
691.0,352.68,49.2066,1,58,5,2,,352.68,done change slow
692.0,1474.68,45.843,-0.054849402307113375,56,4,3,,474.68,timer
692.0,875.39,43.1232,-0.03842346284692264,57,5,2,,875.39,timer
692.0,401.89,49.2051,-0.0030720836947371803,58,5,2,,401.89,timer
694.0,1566.26,45.7333,-0.054849402307113375,56,4,3,,566.26,timer
694.0,961.56,43.0464,-0.03842346284692264,57,5,2,,961.56,timer
694.0,500.29,49.1928,-0.00921625108421154,58,5,2,,500.29,timer
694.9052329922731,0,41.211319076139446,0,59,6,7,,0,enter lane
696.0,1657.62,45.6236,-0.054849402307113375,56,4,3,,657.62,timer
696.0,1047.58,42.9696,-0.03842346284692264,57,5,2,,1047.58,leave lane
696.0,1047.58,42.9696,-0.03842346284692264,57,5,3,,47.57999999999993,enter lane
696.0,1047.58,42.9696,-0.03842346284692264,57,5,3,,47.57999999999993,timer
696.0,598.65,49.1682,-0.0153604184736859,58,5,2,,598.65,timer
696.0,45.12,41.2158,0.008245061272463274,59,6,7,,45.12,timer
696.0,45.12,41.2158,0.008245061272463274,59,6,7,,45.12,change slow
696.0,45.12,41.2158,0.008245061272463274,59,6,0,7,45.12,enter lane
698.0,1748.76,45.5139,-0.054849402307113375,56,4,3,,748.76,timer
698.0,1133.44,42.8928,-0.03842346284692264,57,5,3,,133.44,timer
698.0,696.95,49.1313,-0.02150458586316026,58,5,2,,696.95,timer
698.0,129.55,43.2158,1,59,6,0,7,129.55,timer
699.0,173.27,44.2158,1,59,6,0,7,173.27,leave lane
699.0,173.27,44.2158,1,59,6,0,,173.27,done change slow
700.0,1839.68,45.4042,-0.054849402307113375,56,4,3,,839.68,timer
700.0,1219.15,42.816,-0.03842346284692264,57,5,3,,219.15,timer
700.0,795.17,49.0822,-0.027648753252634623,58,5,2,,795.17,timer
700.0,217.49,44.2146,-0.0024116834892837576,59,6,0,,217.49,timer
700.0,217.49,44.2146,-0.0024116834892837576,59,6,0,,217.49,change slow
700.0,217.49,44.2146,-0.0024116834892837576,59,6,2,0,217.49,enter lane
702.0,1930.38,45.2945,-0.054849402307113375,56,4,3,,930.38,timer
702.0,1304.71,42.7392,-0.03842346284692264,57,5,3,,304.71,timer
702.0,893.28,49.0212,-0.03208304443203925,58,5,2,,893.28,timer
702.0,307.92,46.2146,1,59,6,2,0,307.92,timer
703.0,354.63,47.2146,1,59,6,2,0,354.63,leave lane
703.0,354.63,47.2146,1,59,6,2,,354.63,done change slow
704.0,2020.86,45.1848,-0.054849402307113375,56,4,3,,1020.86,leave lane
704.0,2020.86,45.1848,-0.054849402307113375,56,4,,,1020.86,end
704.0,1390.11,42.6624,-0.03842346284692264,57,5,3,,390.11,timer
704.0,991.26,48.957,-0.03208304443203925,58,5,2,,991.26,timer
704.0,401.84,47.2136,-0.0019401791157101199,59,6,2,,401.84,timer
706.0,1475.36,42.5856,-0.03842346284692264,57,5,3,,475.36,timer
706.0,1089.11,48.8928,-0.03208304443203925,58,5,2,,1089.11,leave lane
706.0,1089.11,48.8928,-0.03208304443203925,58,5,3,,89.1099999999999,enter lane
706.0,1089.11,48.8928,-0.03208304443203925,58,5,3,,89.1099999999999,timer
706.0,496.26,47.2058,-0.00582053734713036,59,6,2,,496.26,timer
706.4869868754777,0,44.99247225277939,0,60,6,2,,0,enter lane
708.0,1560.45,42.5088,-0.03842346284692264,57,5,3,,560.45,timer
708.0,1186.83,48.8286,-0.03208304443203925,58,5,3,,186.83,timer
708.0,590.66,47.1902,-0.009700895578550599,59,6,2,,590.66,timer
708.0,68.07,44.9926,0.0002312590413112251,60,6,2,,68.07,timer
710.0,1645.39,42.432,-0.03842346284692264,57,5,3,,645.39,timer
710.0,1284.42,48.7644,-0.03208304443203925,58,5,3,,284.42,timer
710.0,685.02,47.1669,-0.013581253809970838,59,6,2,,685.02,timer
710.0,158.06,44.9934,0.0005369524124566145,60,6,2,,158.06,timer
712.0,1730.18,42.3552,-0.03842346284692264,57,5,3,,730.18,timer
712.0,1381.88,48.7002,-0.03208304443203925,58,5,3,,381.88,timer
712.0,779.32,47.1358,-0.01737466824018485,59,6,2,,779.32,timer
712.0,248.05,44.9948,0.0008426457836020039,60,6,2,,248.05,timer
714.0,1814.81,42.2784,-0.03842346284692264,57,5,3,,814.81,timer
714.0,1479.22,48.636,-0.03208304443203925,58,5,3,,479.22,timer
714.0,873.56,47.1011,-0.01737466824018485,59,6,2,,873.56,timer
714.0,338.04,44.9968,0.0011483391547473932,60,6,2,,338.04,timer
716.0,1899.29,42.2016,-0.03842346284692264,57,5,3,,899.29,timer
716.0,1576.43,48.5718,-0.03208304443203925,58,5,3,,576.43,timer
716.0,967.73,47.0664,-0.01737466824018485,59,6,2,,967.73,timer
716.0,428.04,44.9994,0.0014540325258927825,60,6,2,,428.04,timer
718.0,1983.62,42.1248,-0.03842346284692264,57,5,3,,983.62,timer
718.0,1673.51,48.5076,-0.03208304443203925,58,5,3,,673.51,timer
718.0,1061.83,47.0317,-0.01737466824018485,59,6,2,,1061.83,leave lane
718.0,1061.83,47.0317,-0.01737466824018485,59,6,3,,61.82999999999993,enter lane
718.0,1061.83,47.0317,-0.01737466824018485,59,6,3,,61.82999999999993,timer
718.0,518.04,45.0026,0.0017597258970381718,60,6,2,,518.04,timer
718.0687407586822,0,45.15389815154829,0,61,6,7,,0,enter lane
720.0,2067.79,42.048,-0.03842346284692264,57,5,3,,1067.79,leave lane
720.0,2067.79,42.048,-0.03842346284692264,57,5,,,1067.79,end
720.0,1770.46,48.4434,-0.03208304443203925,58,5,3,,770.46,timer
720.0,1155.86,46.997,-0.01737466824018485,59,6,3,,155.86,timer
720.0,608.05,45.0064,0.002028815358004254,60,6,2,,608.05,timer
720.0,87.21,45.1585,0.004783405421079756,61,6,7,,87.21,timer
720.0,87.21,45.1585,0.004783405421079756,61,6,7,,87.21,change slow
720.0,87.21,45.1585,0.004783405421079756,61,6,0,7,87.21,enter lane
722.0,1867.28,48.3792,-0.03208304443203925,58,5,3,,867.28,timer
722.0,1249.82,46.9623,-0.01737466824018485,59,6,3,,249.82,timer
722.0,698.07,45.0105,0.002028815358004254,60,6,2,,698.07,timer
722.0,179.53,47.1585,1,61,6,0,7,179.53,timer
723.0,227.19,48.1585,1,61,6,0,7,227.19,leave lane
723.0,227.19,48.1585,1,61,6,0,,227.19,done change slow
724.0,1963.97,48.315,-0.03208304443203925,58,5,3,,963.97,timer
724.0,1343.71,46.9276,-0.01737466824018485,59,6,3,,343.71,timer
724.0,788.09,45.0145,0.002028815358004254,60,6,2,,788.09,timer
724.0,275.35,48.1575,-0.0019270925427469258,61,6,0,,275.35,timer
724.0,275.35,48.1575,-0.0019270925427469258,61,6,0,,275.35,change slow
724.0,275.35,48.1575,-0.0019270925427469258,61,6,2,0,275.35,enter lane
726.0,2060.54,48.2508,-0.03208304443203925,58,5,3,,1060.54,leave lane
726.0,2060.54,48.2508,-0.03208304443203925,58,5,,,1060.54,end
726.0,1437.53,46.8929,-0.01737466824018485,59,6,3,,437.53,timer
726.0,878.12,45.0186,0.002028815358004254,60,6,2,,878.12,timer
726.0,373.67,50.1575,1,61,6,2,0,373.67,timer
727.0,424.33,51.1575,1,61,6,2,0,424.33,leave lane
727.0,424.33,51.1575,1,61,6,2,,424.33,done change slow
728.0,1531.28,46.8582,-0.01737466824018485,59,6,3,,531.28,timer
728.0,968.16,45.0226,0.002028815358004254,60,6,2,,968.16,timer
728.0,475.49,51.1556,-0.0038308887142857466,61,6,2,,475.49,timer
729.6504946418868,0,42.137852857866676,0,62,5,0,,0,enter lane
729.6504946418868,1042.47,45.0259,0.002028815358004254,60,6,2,,1042.47,leave lane
729.6504946418868,1042.47,45.0259,0.002028815358004254,60,6,3,,42.47000000000003,enter lane
730.0,1624.96,46.8235,-0.01737466824018485,59,6,3,,624.96,timer
730.0,1058.21,45.0266,0.002028815358004254,60,6,3,,58.21,timer
730.0,577.78,51.1403,-0.01149266614285724,61,6,2,,577.78,timer
730.0,14.73,42.1382,0.0017163203389351266,62,5,0,,14.73,timer
730.0,14.73,42.1382,0.0017163203389351266,62,5,0,,14.73,change slow
730.0,14.73,42.1382,0.0017163203389351266,62,5,2,0,14.73,enter lane
732.0,1718.57,46.7888,-0.01737466824018485,59,6,3,,718.57,timer
732.0,1148.27,45.0307,0.002028815358004254,60,6,3,,148.27,timer
732.0,680.03,51.1097,-0.019154443571428734,61,6,2,,680.03,timer
732.0,101.01,44.1382,1,62,5,2,0,101.01,timer
733.0,145.65,45.1382,1,62,5,2,0,145.65,leave lane
733.0,145.65,45.1382,1,62,5,2,,145.65,done change slow
734.0,1812.11,46.7541,-0.01737466824018485,59,6,3,,812.11,timer
734.0,1238.34,45.0348,0.002028815358004254,60,6,3,,238.34,timer
734.0,782.21,51.0637,-0.026816221000000227,61,6,2,,782.21,timer
734.0,190.79,45.138,-0.000362032798410297,62,5,2,,190.79,timer
736.0,1905.58,46.7194,-0.01737466824018485,59,6,3,,905.58,timer
736.0,1328.41,45.0389,0.002028815358004254,60,6,3,,328.41,timer
736.0,884.28,51.0024,-0.03447799842857172,61,6,2,,884.28,timer
736.0,281.06,45.1366,-0.001086098395230891,62,5,2,,281.06,timer
738.0,1998.98,46.6847,-0.01737466824018485,59,6,3,,998.98,timer
738.0,1418.49,45.043,0.002028815358004254,60,6,3,,418.49,timer
738.0,986.21,50.9258,-0.042139775857143215,61,6,2,,986.21,timer
738.0,371.33,45.1337,-0.0018101639920514848,62,5,2,,371.33,timer
739.9701822172524,1086.46,50.8353,-0.04968732467830185,61,6,2,,1086.46,leave lane
739.9701822172524,1086.46,50.8353,-0.04968732467830185,61,6,3,,86.46000000000004,enter lane
740.0,2092.31,46.65,-0.01737466824018485,59,6,3,,1092.31,leave lane
740.0,2092.31,46.65,-0.01737466824018485,59,6,,,1092.31,end
740.0,1508.58,45.0471,0.002028815358004254,60,6,3,,508.58,timer
740.0,1087.98,50.8338,-0.04968732467830174,61,6,3,,87.98,timer
740.0,461.59,45.1294,-0.002534229588872079,62,5,2,,461.59,timer
741.2322485250913,0,44.48827150434773,0,63,6,7,,0,enter lane
742.0,1598.68,45.0512,0.002028815358004254,60,6,3,,598.68,timer
742.0,1189.55,50.7344,-0.04968732467830174,61,6,3,,189.55,timer
742.0,551.84,45.1236,-0.003258295185692673,62,5,2,,551.84,timer
742.0,34.16,44.4888,0.0012830571763568805,63,6,7,,34.16,timer
742.0,34.16,44.4888,0.0012830571763568805,63,6,7,,34.16,change slow
742.0,34.16,44.4888,0.0012830571763568805,63,6,0,7,34.16,enter lane
744.0,1688.79,45.0553,0.002028815358004254,60,6,3,,688.79,timer
